"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL181131";"";"None";"595.70";"1";"3.59";"TP-104";"CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Cc1cccc2ccccc12)C(=O)NC(C=O)Cc1ccc(O)cc1";"IC50";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL837922";"Inhibitory concentration to inhibit the PGPH activity of 20S proteasome prepared from human leukemia HL-60 cells was determined";"F";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1143504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307654";"";"";"";"4.9"
"CHEMBL362470";"";"None";"539.67";"1";"2.84";"TP-107";"COc1ccc(CC(C=O)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CC(C)C)C(C)C)cc1";"IC50";"'='";"37000.0";"nM";"4.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834792";"Inhibitory concentration to inhibit trypsin-like activity of 20S proteasome from human leukemia HL-60 cells was determined";"F";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1143504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307654";"";"";"";"37.0"
"CHEMBL2371767";"";"None";"540.66";"1";"1.36";"TP-111";"COc1ccc(C[C@@H](C=O)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CN(C)C)C(C)C)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL837922";"Inhibitory concentration to inhibit the PGPH activity of 20S proteasome prepared from human leukemia HL-60 cells was determined";"F";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1143504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307654";"";"";"";"100.0"
"CHEMBL368042";"TYROPEPTIN A";"None";"511.62";"1";"2.24";"Tyropeptin A";"CC(C)CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NC(C=O)Cc1ccc(O)cc1)C(C)C";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834792";"Inhibitory concentration to inhibit trypsin-like activity of 20S proteasome from human leukemia HL-60 cells was determined";"F";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1143504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307654";"";"";"";"5.0"
"CHEMBL4762988";"";"None";"390.49";"1";"6.38";"10";"COc1ccc2c(c1)N=C(c1ccccc1)N(c1ccccc1)C2c1ccccc1";"FC";"'='";"9.5";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4736898";"Activation of human 20S proteosome assessed as increase in 7-amino-4-methylcoumarin release at 30 uM using mixture of chymotrypsin-like Suc-LLVY-AMC, trypsin-like Boc-LRR-AMC and caspase-like Z-LLE-AM fluorogenic peptides as substrates preincubated for 15 mins followed by substrate mixture addition and measured for 1 hr by fluorescence assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"Dose = 30.0 microM | TIME = 1.25 hr";"ACTIVATOR";"";"9.5"
"CHEMBL4799938";"";"None";"444.62";"1";"8.10";"4";"CCCCCc1ccc2c(c1)N=C(c1ccccc1)N(Cc1ccccc1)C2c1ccccc1";"FC";"'='";"2.8";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4736898";"Activation of human 20S proteosome assessed as increase in 7-amino-4-methylcoumarin release at 30 uM using mixture of chymotrypsin-like Suc-LLVY-AMC, trypsin-like Boc-LRR-AMC and caspase-like Z-LLE-AM fluorogenic peptides as substrates preincubated for 15 mins followed by substrate mixture addition and measured for 1 hr by fluorescence assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"Dose = 30.0 microM | TIME = 1.25 hr";"ACTIVATOR";"";"2.8"
"CHEMBL1534";"RIBOFLAVIN";"4.0";"376.37";"0";"-1.72";"18";"Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C";"FC";"'='";"4.5";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5345265";"Activation of human 20S proteasome chymotrypsin-like hydrolysis activity assessed as measuring fold increase in protein activity using SucLLVY-MCA as a fluorogenic substrate at 20 uM incubated for 1 hrs by fluorescence based assay relative to DMSO";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5344422";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"DOSE = 20.0 microM | TIME = 1.0 hr";"ACTIVATOR";"";"4.5"
"CHEMBL3559672";"RAUWOLFIA SERPENTINA";"4.0";"None";"None";"None";"12";"";"FC";"'='";"1.05";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5345266";"Activation of human 20S proteasome chymotrypsin-like hydrolysis activity assessed as measuring fold increase in protein activity using SucLLVY-MCA as a fluorogenic substrate at 10 uM incubated for 20 mins by fluorescence based assay relative to DMSO";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5344422";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"DOSE = 10.0 microM | TIME = 0.3333 hr";"ACTIVATOR";"";"1.05"
"CHEMBL1399124";"SYROSINGOPINE";"2.0";"666.72";"2";"4.70";"1";"CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC";"CD";"'='";"0.38";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5345270";"Activation of human 20S proteasome caspase-like hydrolysis activity assessed as concentration to doubling the protein activity using SucLLVY-MCA as a fluorogenic substrate measured after 1 hr by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5344422";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"TIME = 1.0 hr";"ACTIVATOR";"";"0.38"
"CHEMBL1399124";"SYROSINGOPINE";"2.0";"666.72";"2";"4.70";"1";"CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5345277";"Activation of human 20S proteasome assessed as alpha-synuclein degradation incubated for 20 mins by Western blot analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5344422";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"TIME = 0.3333 hr";"ACTIVATOR";"Active";""
"CHEMBL772";"RESERPINE";"4.0";"608.69";"1";"4.17";"2";"COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5345277";"Activation of human 20S proteasome assessed as alpha-synuclein degradation incubated for 20 mins by Western blot analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5344422";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"TIME = 0.3333 hr";"ACTIVATOR";"Active";""
"CHEMBL5290569";"";"None";"397.56";"0";"2.33";"2; ALLN1";"CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)CC";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"17.72";"0.34";"4.72";"6.75";"0";"CHEMBL5223567";"Inhibition of 20S proteasome (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5223078";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"90.0"
"CHEMBL5193289";"";"None";"368.85";"1";"6.05";"7";"O=[N+]([O-])c1cccc(CN2c3ccccc3Sc3ccc(Cl)cc32)c1";"EC200";"'='";"1.1";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5166183";"Activation of human 20S proteosome assessed as substrate degradation using Suc-LLVY-AMC/Z-LLE-AMC/Boc-LLR-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ACTIVATOR";"";"1.1"
"CHEMBL5189747";"";"None";"314.84";"1";"5.64";"10";"N#CCCCCN1c2ccccc2Sc2ccc(Cl)cc21";"EC200";"'>'";"80.0";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5166183";"Activation of human 20S proteosome assessed as substrate degradation using Suc-LLVY-AMC/Z-LLE-AMC/Boc-LLR-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"";"";"80.0"
"CHEMBL5180908";"";"None";"353.87";"1";"6.15";"4";"COc1cccc(CN2c3ccccc3Sc3ccc(Cl)cc32)c1";"EC200";"'='";"1.3";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5166185";"Activation of human 20S proteosome at caspase-like site assessed as substrate degradation using Z-LLE-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ACTIVATOR";"";"1.3"
"CHEMBL5192898";"";"None";"492.98";"1";"7.98";"19";"O=C(CCN1c2ccccc2Sc2ccc(Cl)cc21)N(c1ccc(F)cc1)c1ccc(F)cc1";"EC200";"'='";"1.8";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5166185";"Activation of human 20S proteosome at caspase-like site assessed as substrate degradation using Z-LLE-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ACTIVATOR";"";"1.8"
"CHEMBL4777320";"";"None";"487.65";"1";"6.84";"18";"COc1ccc2c(c1)N=C(c1ccccc1)N(C1CCN(Cc3ccccc3)CC1)C2c1ccccc1";"AC200";"'='";"10.5";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL4736903";"Activation of human 20S proteosome assessed as concentration required to cause double the proteosome activity using chymotrypsin-like Suc-LLVY-AMC fluorogenic peptide as substrate";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"ACTIVATOR";"";"10.5"
"CHEMBL64925";"MG-132";"None";"475.63";"0";"3.59";"MG132";"CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1";"IC50";"'='";"68.0";"nM";"7.17";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874816";"Inhibitory concentration to inhibit chymotrypsin-like activity of 20S proteasome prepared from human leukemia HL-60 cells was determined";"F";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1143504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307654";"";"";"";"0.068"
"CHEMBL4574810";"";"None";"1272.48";"None";"None";"2";"C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)O";"Activity";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4371826";"Effect on alpha-face conformations of latent human erythrocytes 20S proteasome assessed as open state conformation at 1 uM by atomic force microscopic method (Rvb = 7%)";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371016";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"18.0"
"CHEMBL76284";"";"None";"500.60";"1";"0.98";"7b";"COC(=O)CCCCCCCC(=O)NC(CCC/N=C(\N)N[N+](=O)[O-])C(=O)NC(C=O)CC(C)C";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"14.78";"0.29";"6.42";"3.79";"0";"CHEMBL615353";"Compound was evaluated for inhibitory activity against 20S proteasome from human liver and brain";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128409";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"40.0"
"CHEMBL5173843";"";"None";"387.61";"1";"7.05";"17";"CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5107500";"Activation of human 20S proteasome mediated degradation of alpha-synuclein assessed as amount of alpha-synuclein remaining at 25 uM and incubated for 2 hrs by Coomassie staining based SDS-PAGE analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME = 2.0 hr";"ACTIVATOR";"Active";""
"CHEMBL5176314";"";"None";"413.69";"1";"8.96";"5";"CCCCCCCC/C=C\CCCCCCCC(=O)Nc1ccc(C(C)(C)C)cc1";"Activity";"'='";"68.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"68.0"
"CHEMBL5208573";"";"None";"748.97";"2";"5.23";"48";"CC(C)(C)CNC(=O)C[C@H](NC(=O)N1CCC(C(=O)N2CCc3ccccc32)CC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H]1CCCc2ccccc21";"IC50";"'='";"7.24";"nM";"8.14";"";"";"UO_0000065";"10.87";"0.20";"2.91";"5.82";"0";"CHEMBL5159800";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu Leu-Val-Tyr-AMC as substrate preincubated for 15 mins followed by substrate addition measured by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154760";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.25 hr";"INHIBITOR";"";"7.24"
"CHEMBL5190485";"";"None";"771.40";"2";"5.96";"49";"CN(C(=O)C1CCN(C(=O)N[C@@H](CC(=O)NCC(C)(C)C)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@@H]2CCCc3ccccc32)CC1)c1ccccc1Cl";"IC50";"'='";"21.56";"nM";"7.67";"";"";"UO_0000065";"9.94";"0.19";"1.71";"5.48";"0";"CHEMBL5159800";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu Leu-Val-Tyr-AMC as substrate preincubated for 15 mins followed by substrate addition measured by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154760";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.25 hr";"INHIBITOR";"";"21.56"
"CHEMBL4558727";"";"None";"339.48";"1";"6.14";"S8";"CCCCCCCCCC(=O)Nc1cc(-c2ccccc2)ccc1O";"Activity";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"20.0"
"CHEMBL4549125";"";"None";"269.34";"0";"4.19";"S4";"CCCCC(=O)Nc1cc(-c2ccccc2)ccc1O";"Activity";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"0.0"
"CHEMBL4591965";"";"None";"235.33";"0";"3.69";"5";"CCCCCCCC(=O)Nc1ccc(O)cc1";"Activity";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"7.0"
"CHEMBL4465206";"";"None";"207.27";"0";"2.91";"3";"CCCCCC(=O)Nc1ccc(O)cc1";"Activity";"'='";"9.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"9.0"
"CHEMBL26634";"";"None";"826.00";"2";"4.75";"4";"COc1cccc(CN[C@@H](C(=O)N[C@H](C(=O)NCc2ccc(OC)cc2O)C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)(C)C)c1";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"7.05";"0.13";"1.07";"2.96";"0";"CHEMBL615352";"Tested in vitro for inhibition of chymotrypsin like activity of purified human 20S proteasome";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1136019";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"1.5"
"CHEMBL51483";"GOSSYPOL";"3.0";"518.56";"3";"6.38";"(+)-gossypol";"Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O";"FC";"'='";"4.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5345265";"Activation of human 20S proteasome chymotrypsin-like hydrolysis activity assessed as measuring fold increase in protein activity using SucLLVY-MCA as a fluorogenic substrate at 20 uM incubated for 1 hrs by fluorescence based assay relative to DMSO";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5344422";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"DOSE = 20.0 microM | TIME = 1.0 hr";"ACTIVATOR";"";"4.0"
"CHEMBL411716";"";"None";"400.48";"0";"2.19";"8";"COc1ccc2c3c([nH]c2c1)[C@H]1C[C@H]2[C@H](C[C@@H](O)[C@H](OC)[C@H]2C(=O)O)CN1CC3";"FC";"'<'";"3.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5345265";"Activation of human 20S proteasome chymotrypsin-like hydrolysis activity assessed as measuring fold increase in protein activity using SucLLVY-MCA as a fluorogenic substrate at 20 uM incubated for 1 hrs by fluorescence based assay relative to DMSO";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5344422";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"DOSE = 20.0 microM | TIME = 1.0 hr";"";"";"3.0"
"CHEMBL5412210";"";"None";"679.77";"1";"2.90";"15a";"CC(=O)N[C@H]1Cc2ccc([N+](=O)[O-])c(c2)Oc2ccc(cc2)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)[C@@]2(C)CO2)NC(=O)[C@H](CC(C)C)NC1=O";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5338553";"Inhibition of human 20S proteasome PGPH-like activity using Cbz-LLE-AMC as a fluorogenic substrate at 130 uM measured every 20 seconds for 10 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5335865";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"DOSE = 130.0 microM | TIME = 0.1667 hr";"";"Not active";""
"CHEMBL4444335";"";"None";"263.38";"0";"4.47";"S3";"CCCCCCCCCC(=O)Nc1ccccc1O";"Activity";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"24.0"
"CHEMBL4583651";"";"None";"278.44";"1";"5.66";"15";"CCCCC/C=C\C/C=C\CCCCC/C=C/C(=O)O";"Activity";"'='";"160.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"160.0"
